client_id,provider_id,name,FILE PATH,file_hash,file_size_bytes,creation_time,modified_time,filename
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2020\John Hancock - Benevon & Air Sea - Advisor fee rcvd 8.20.20.pdf,5f0c68850550018dc168aba936cfbc309eeb26f0df462f4988f483e744dfa299,1842546,2024-10-31 09:45:16,2020-08-20 12:55:32,John Hancock - Benevon & Air Sea - Advisor fee rcvd 8.20.20.pdf
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2020\John Hancock - Benevon & Air Sea - Chk Rcvd 9.14.2020.pdf,b7bcbcc694ade9447c184d2a293f3ed2257c7a63f2f85d0ae3ed01d65ae6a5b8,2120879,2024-10-31 09:46:31,2020-09-14 12:09:31,John Hancock - Benevon & Air Sea - Chk Rcvd 9.14.2020.pdf
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2020\John Hancock - Benevon & Air Sea America - Advisor Fee rcvd - 6.22.2020.pdf,f0ef97284963d5b168de942853633a2e7ba27c825e54dfc0af25002f3a78e614,1851829,2024-10-31 09:47:07,2020-06-22 12:09:33,John Hancock - Benevon & Air Sea America - Advisor Fee rcvd - 6.22.2020.pdf
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2020\John Hancock - Benevon and Air Sea America -2.19.2020.pdf,47dd7b460ad6ddc8beccfafb6c2a579c2118819163e10fa113ac3a722305ed0e,677554,2024-10-31 09:40:21,2020-02-19 12:57:01,John Hancock - Benevon and Air Sea America -2.19.2020.pdf
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2020\John Hancock - Benevon and Air Sea America 04.13.2020.pdf,aaad64ad26f304f69c3d9628c04783dacfc5d1d58400787f85d2730276485831,1443716,2024-10-31 09:48:48,2020-04-13 11:45:35,John Hancock - Benevon and Air Sea America 04.13.2020.pdf
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2020\John Hancock - Benevon and Air Sea America 05.13.2020.pdf,b0bd53595fb8ec86f7c8d3a552f72f93f52f8b2582b3f153baf98b932afad908,1815608,2024-10-31 09:39:57,2020-05-13 12:19:56,John Hancock - Benevon and Air Sea America 05.13.2020.pdf
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2020\John Hancock - Benevon and Air Sea America 3.17.2020.pdf,5177d930ea19a0bf1b9474f6c260bf43ecad7f1232f862348d40a60f69703254,1709180,2024-10-31 09:49:36,2020-03-17 11:53:33,John Hancock - Benevon and Air Sea America 3.17.2020.pdf
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock - 401K Adivsor Fee Rcvd AirSea Benevon and 3 Sigma-.pdf,85af99c4a8a38f16bd1727c62873e1bb50f8e65c7e92970999fe5f26189e9e1b,2179858,2024-10-31 09:39:44,2021-02-16 11:47:12,John Hancock - 401K Adivsor Fee Rcvd AirSea Benevon and 3 Sigma-.pdf
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock - 401K Advisor Fee Rcvd - AirSea &Benevon 01.19.21.pdf,e573e18f5fceccd49edfe6b93a89c5dafebfd6109008d279e8f73f5caf28c55a,1831927,2024-10-31 09:37:41,2021-01-19 11:47:06,John Hancock - 401K Advisor Fee Rcvd - AirSea &Benevon 01.19.21.pdf
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock - 401K Advisor Fee Rcvd AirSea, Benevon 3Sigma - Rcvd - 5.18.21.pdf",4961193549c717d0efc1e169409c8feb3a161b2506b3103cce878ce03247949d,381053,2024-10-31 09:35:55,2021-05-18 11:55:29,"John Hancock - 401K Advisor Fee Rcvd AirSea, Benevon 3Sigma - Rcvd - 5.18.21.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock - 401K Advisor Fee Rcvd AirSea, Benevon, 3Sigma - 6.14.21.pdf",3fb2e619b37c073a04d5514376a2fe2f07f51fe1a232bb977643e08b283a8707,204846,2024-10-31 09:46:58,2021-06-14 11:33:28,"John Hancock - 401K Advisor Fee Rcvd AirSea, Benevon, 3Sigma - 6.14.21.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock - 401K Advisor Fee Rcvd for Benevon, AirSea and 3Sigma - 7.12.21.pdf",0e5e4bf732edd26ac7fcdaa9e31fefe490f5e35144b3e3323b695207b88be517,208101,2024-10-31 09:47:50,2021-07-12 11:51:05,"John Hancock - 401K Advisor Fee Rcvd for Benevon, AirSea and 3Sigma - 7.12.21.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock - Advisor Fee Rcvd-Benevon, AirSea and Three Sigma.pdf",d288fe7cead8564055d020a8685e30ef20884c0dd1b55ca054d355f9a1ff62ab,2222482,2024-10-31 09:44:00,2021-04-12 11:23:09,"John Hancock - Advisor Fee Rcvd-Benevon, AirSea and Three Sigma.pdf"
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock -401K Adivsor Fee Rcvd AirSea Benevon 3Sig MFM-Rcvd 11.16.21-.pdf,610226c293292e991669a883298c9c6b4b45e81d74d8370e2febee3b69c74e9d,400946,2024-10-31 09:45:20,2021-11-16 11:43:54,John Hancock -401K Adivsor Fee Rcvd AirSea Benevon 3Sig MFM-Rcvd 11.16.21-.pdf
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock -401K Adivsor Fee Rcvd AirSea Benevon Three Sig MFM -9.14.21.pdf,817e0a4b07281c30373bd150398fddb918880a754ec38a33d1bf0c7f99c0fba5,401188,2024-10-31 09:47:27,2021-09-14 11:46:41,John Hancock -401K Adivsor Fee Rcvd AirSea Benevon Three Sig MFM -9.14.21.pdf
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock -401K Adivsor Fee Rcvd AirSea, Bene and 3 Sigma - 3.15.21.pdf",0224b3c9e9a00e577098eeb57c12673aa2fbab1ff73f7ff2c7e7dbcd2d079289,2177989,2024-10-31 09:49:03,2021-03-15 12:07:13,"John Hancock -401K Adivsor Fee Rcvd AirSea, Bene and 3 Sigma - 3.15.21.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock -401K AdvisorFee Rcvd for Benevon,AirSea,3Sig,MFM-Rcvd 10.15.21-.pdf",7cf5a660cb69c575a1c193d609d1703fc855c738f2fccb15ee67a4a8b3543c9e,207028,2024-10-31 09:43:20,2021-10-15 11:32:54,"John Hancock -401K AdvisorFee Rcvd for Benevon,AirSea,3Sig,MFM-Rcvd 10.15.21-.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2021\John Hancock -Benevon, Air Sea, Three Sigma & MFM Advisor Fee Rcvd 8.16.21 -.pdf",abfea00301a833b498acb56fea6b1a11a7558c7521fb1fa552666c852d751fae,901202,2024-10-31 09:42:30,2021-08-16 11:54:26,"John Hancock -Benevon, Air Sea, Three Sigma & MFM Advisor Fee Rcvd 8.16.21 -.pdf"
1,8,AirSea America,C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401K Adivsor Fee Rcvd AirSea Benevon MFM and 3 Sigma 4.18.22-.pdf,a944e3e6a5a2a6cd10c71f1b53a9a5e466350067bbdddf5d5d34bcd02f97a6ed,2771399,2024-10-31 09:46:54,2022-04-18 12:58:30,John Hancock - 401K Adivsor Fee Rcvd AirSea Benevon MFM and 3 Sigma 4.18.22-.pdf
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401K Adivsor Fee Rcvd AirSea Benevon MFM, FlorForm,  and 3 Sigma 6.16.22-.pdf",ccffff132e857f90ab7f86b8097f2fc0c0c5eea31c06fc13062d7bfd9391c2c3,2977193,2024-10-31 09:37:48,2022-06-16 11:37:57,"John Hancock - 401K Adivsor Fee Rcvd AirSea Benevon MFM, FlorForm,  and 3 Sigma 6.16.22-.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401K Advisor Fee Rcvd-Benevon,AirSea,3Sig, MFM- 5.16.22.PDF",902b9c9f4b17535bb78e9ad57daf51bcb12c579ea06e3da64a181f5d7e9b9f04,439069,2024-10-31 09:34:51,2022-08-24 14:57:32,"John Hancock - 401K Advisor Fee Rcvd-Benevon,AirSea,3Sig, MFM- 5.16.22.PDF"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401k Advisor Fees -AirSea, Bene,Bell,3Sig,Flo,MFM rcvd 8.23.22.pdf",94ea29e0056bb575e57d1512de140cd38f94897c2d7f9b792e98a3d237795531,3430021,2024-10-31 09:44:39,2022-08-23 11:50:40,"John Hancock - 401k Advisor Fees -AirSea, Bene,Bell,3Sig,Flo,MFM rcvd 8.23.22.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401K Advisor Fees Rcvd - Benevon, AirSea, Three Sig-1.24.22.pdf",05be926708f5a7b0776689de983fb7ee61f14663ae00f9da3ffe7b73677e8495,789196,2024-10-31 09:36:13,2022-01-24 12:06:56,"John Hancock - 401K Advisor Fees Rcvd - Benevon, AirSea, Three Sig-1.24.22.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401K Advisor Fees rcvd Bellmont, Benevon, AirSea, 3Sigman, MFM & FloForm-10.26.22.pdf",4d21607a680ae30ba56b25808073438e2aa2561e547f5ed919287f0727f3ae76,246498,2024-10-31 09:34:43,2022-10-26 15:32:51,"John Hancock - 401K Advisor Fees rcvd Bellmont, Benevon, AirSea, 3Sigman, MFM & FloForm-10.26.22.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401K Advisor Fees rcvd Bellmont, Benevon, AirSea, 3Sigman, MFM & FloForm-7.15.22,.pdf",037b770f774d6c1c7bbf6a917ead7f45a53fd4b715bbd3615619f46ec91e1551,3396096,2024-10-31 09:35:09,2022-07-15 11:37:17,"John Hancock - 401K Advisor Fees rcvd Bellmont, Benevon, AirSea, 3Sigman, MFM & FloForm-7.15.22,.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401K Advisor Fees rcvd Bellmont, Benevon, AirSea, 3Sigman, MFM & FloForm-9.15.22.pdf",7ac10be87cf69c9c63c19ab33803b7ca3b3d6e8af0f2230e61c362aff3bc8cdc,3306732,2024-10-31 09:36:50,2022-09-15 12:39:26,"John Hancock - 401K Advisor Fees rcvd Bellmont, Benevon, AirSea, 3Sigman, MFM & FloForm-9.15.22.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401K Advisor Fees-Bene,AirSea,3Sig, MFM-rcvd3.15.22.pdf",f658ac7367cce04ec3774a712efcc27589303a236eee463ffbf6ff97d52575a4,2580562,2024-10-31 09:37:44,2022-03-15 11:35:02,"John Hancock - 401K Advisor Fees-Bene,AirSea,3Sig, MFM-rcvd3.15.22.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2022\John Hancock - 401K Advisor Fees-Benevon, AirSea, 3Sig MFM-rcv-2.22.22.pdf",faa5fec1d15f4ffafbe7a2eb48c6f9a7c2f5fe6a13c1c1b763a252d8013d72a1,1079079,2024-10-31 09:43:47,2022-02-22 11:40:02,"John Hancock - 401K Advisor Fees-Benevon, AirSea, 3Sig MFM-rcv-2.22.22.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont Air Sea, 3Sigma, MFM, Floform rcvd 8.21.23.pdf",98332828c96e0e1ac76da7137977815a04ba5e514b45642f64da18e7273f8d6d,328365,2024-10-31 09:35:30,2023-08-21 11:45:26,"John Hancock - 401K Advisor Fees rcvd Bellmont Air Sea, 3Sigma, MFM, Floform rcvd 8.21.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3 Sigma, Floform, MFM, - 9.18.23.pdf",182218f4cd93eb6ebe436f7de0c9afc5902709ce2e7d69b2b8d36e8e614f0abd,201068,2024-10-31 09:49:17,2023-09-18 11:53:26,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3 Sigma, Floform, MFM, - 9.18.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, Floform, MFM - rcvd - 11.14.23.pdf",146192b7d9d886944cb7a4cec08201f808b74f5113819cf6bfa755f4c11fd488,428132,2024-10-31 09:34:48,2023-11-14 12:04:12,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, Floform, MFM - rcvd - 11.14.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, Floform, MFM - rcvd - 12.19.23.pdf",53427327770553998ccd5b2a2500bcfd9e8805eb2d9ef68ea91e7c2cbfa1767d,2559153,2024-10-31 09:33:14,2023-12-19 12:14:52,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, Floform, MFM - rcvd - 12.19.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & Floform - rcvd 10.23.23.pdf",32e15383cf0c3535e22d089a87d57227cf75b21ad0c8430e952ba2a59020cf76,196025,2024-10-31 09:37:32,2023-10-23 12:35:43,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & Floform - rcvd 10.23.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 1.18.23.pdf",de5f6a24f0217d036db43e8359a8e82ccbeb654d73ae2f2f193759423d27f299,445495,2024-10-31 09:46:23,2023-04-21 15:25:14,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 1.18.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 2.14.23.pdf",410a43807a61ba79e39a059b6ba0a9fa4974dd68c71a83fd000ffa75fed0f707,339435,2024-10-31 09:37:57,2023-02-15 12:22:57,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 2.14.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 3.14.23.pdf",19d9bb869d1b1a1909307f6193ba07fae3c53d13291d934e8fc44995f93fd95d,529748,2024-10-31 09:36:50,2023-03-14 11:46:28,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 3.14.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 3.7.23.pdf",a805c5c3231059321df4ee6bbec2b572d37e4d2bd08af07aab8e1e302fddff5b,379778,2024-10-31 09:40:14,2023-05-02 10:21:14,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 3.7.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 4.18.23.pdf",9cb97c7ce2b7888088072517409f417306a44ca2ba4b3b86b0cc2af010eb38d3,420779,2024-10-31 09:43:51,2023-04-18 11:40:35,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 4.18.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 5.18.23.pdf",dcf8980cd8c0512fc836a4295b5fe2c38b2cc1e66191c37c27c7abb340f147b4,259298,2024-10-31 09:38:52,2023-05-18 11:50:20,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 5.18.23.pdf"
1,8,AirSea America,"C:\Users\ErikKnudsen\Hohimer Wealth Management\Hohimer Company Portal - Company\Hohimer Team Shared 4-15-19\401Ks\Current Plans\Air Sea America\Consulting Fee\2023\John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 6.20.23.pdf",02c248d4cb3ee692e766b5f884414df6c28736d8f9db1e28b843a5cb060bc9ff,408400,2024-10-31 09:37:08,2023-06-20 12:39:25,"John Hancock - 401K Advisor Fees rcvd Bellmont, AirSea, 3Sigma, MFM & FloForm-rcvd 6.20.23.pdf"
